Date,Price,Open,High,Low,Change %
2016-12-05,304.5,304.5,316.0,304.5,0.0
2016-12-06,304.95,304.5,315.5,304.5,0.0015
2016-12-07,305.0,304.95,315.12,304.75,0.0002
2016-12-08,305.0,305.0,305.5,305.0,0.0
2016-12-09,305.0,305.0,315.5,304.95,0.0
2016-12-12,304.95,305.0,316.5,304.95,-0.0002
2016-12-13,305.0,304.95,316.5,304.95,0.0002
2016-12-14,305.0,305.0,315.0,304.95,0.0
2016-12-15,304.95,305.0,315.0,304.95,-0.0002
2016-12-16,305.0,305.0,314.81,304.5,0.0002
2016-12-19,305.0,305.0,315.0,304.95,0.0
2016-12-20,304.7,305.0,315.5,304.5,-0.001
2016-12-21,304.7,304.7,315.5,304.7,0.0
2016-12-22,304.75,304.7,314.81,304.7,0.0002
2016-12-23,304.75,304.75,314.81,304.7,0.0
2016-12-26,304.75,304.75,311.5,304.7,0.0
2016-12-27,314.98,304.92,314.98,304.87,0.0336
2016-12-28,304.75,304.75,315.0,304.7,-0.0325
2016-12-29,304.75,304.7,314.81,304.7,0.0
2016-12-30,304.7,304.7,314.81,304.7,-0.0002
2017-01-02,304.5,304.7,311.5,304.5,-0.0007000000000000001
2017-01-03,314.98,304.67,315.17,304.67,0.0344
2017-01-04,314.72,304.34,315.34,304.34,-0.0008
2017-01-05,304.5,304.5,315.43,304.5,-0.0325
2017-01-06,304.5,304.5,314.81,304.5,0.0
2017-01-09,315.59,304.59,315.59,304.59,0.0364
2017-01-10,315.465,304.775,315.775,304.775,-0.0004
2017-01-11,304.5,304.7,315.19,304.5,-0.0348
2017-01-12,304.5,304.5,315.0,304.5,0.0
2017-01-13,304.5,304.5,315.0,304.5,0.0
2017-01-16,304.5,304.5,315.5,304.5,0.0
2017-01-17,304.7,304.5,315.45,304.5,0.0007000000000000001
2017-01-18,304.7,315.07,315.07,304.7,0.0
2017-01-19,316.87,305.64,316.87,305.44,0.039900000000000005
2017-01-20,304.98,304.7,315.5,304.7,-0.0375
2017-01-23,316.725,306.095,316.725,306.065,0.0385
2017-01-24,305.86,305.12,315.78,305.12,-0.034300000000000004
2017-01-25,314.645,305.465,315.965,305.415,0.0287
2017-01-26,314.645,305.465,315.465,305.415,0.0
2017-01-27,304.7,305.0,315.0,304.7,-0.0316
2017-01-30,312.555,305.175,315.475,304.975,0.0258
2017-01-31,304.75,311.77,315.0,304.7,-0.025
2017-02-01,304.7,304.75,304.75,304.7,-0.0002
2017-02-02,304.75,304.7,315.0,304.7,0.0002
2017-02-03,304.75,304.75,315.0,304.75,0.0
2017-02-06,304.75,304.75,315.5,304.7,0.0
2017-02-07,314.75,304.75,315.18,304.75,0.032799999999999996
2017-02-08,315.79,315.24,315.99,306.19,0.0033
2017-02-09,304.7,305.7,315.5,304.7,-0.0351
2017-02-10,304.5,304.7,315.0,304.48,-0.0007000000000000001
2017-02-13,304.5,304.5,315.0,304.5,0.0
2017-02-14,304.5,304.5,315.0,304.5,0.0
2017-02-15,304.95,304.5,315.0,304.5,0.0015
2017-02-16,304.95,304.95,315.0,304.95,0.0
2017-02-17,305.0,315.0,315.0,304.95,0.0002
2017-02-20,304.95,305.0,315.0,304.95,-0.0002
2017-02-21,304.7,304.95,315.5,304.7,-0.0008
2017-02-22,304.7,304.7,315.0,304.7,0.0
2017-02-23,304.7,304.7,315.4,304.7,0.0
2017-02-24,304.98,304.7,315.0,304.7,0.0009
2017-02-27,305.0,304.98,315.0,304.95,0.0001
2017-02-28,304.95,305.0,315.5,304.95,-0.0002
2017-03-01,304.9,304.95,315.5,302.75,-0.0002
2017-03-02,304.95,304.95,315.5,304.9,0.0002
2017-03-03,304.7,304.95,315.0,304.7,-0.0008
2017-03-06,304.7,304.7,315.0,304.7,0.0
2017-03-07,304.95,304.7,315.5,304.7,0.0008
2017-03-08,305.2,304.95,315.0,304.5,0.0008
2017-03-09,305.15,305.2,315.5,304.95,-0.0002
2017-03-10,305.27,305.2,315.0,305.0,0.0004
2017-03-13,305.25,305.27,315.49,305.15,-0.0001
2017-03-14,305.5,305.25,315.0,305.25,0.0008
2017-03-15,305.65,305.5,315.0,305.3,0.0005
2017-03-16,305.98,305.65,315.0,305.5,0.0011
2017-03-17,306.2,305.98,310.5,305.65,0.0007000000000000001
2017-03-20,306.5,306.2,315.0,306.2,0.001
2017-03-21,306.95,306.5,315.5,306.5,0.0015
2017-03-22,307.0,306.95,315.5,306.5,0.0002
2017-03-23,310.735,306.795,314.795,305.295,0.012199999999999999
2017-03-24,307.5,307.2,315.0,307.0,-0.0104
2017-03-27,306.5,307.5,315.0,306.5,-0.0033
2017-03-28,306.2,306.5,315.45,306.2,-0.001
2017-03-29,307.1,306.2,307.15,306.2,0.0029
2017-03-30,305.95,307.1,315.0,305.95,-0.0037
2017-03-31,305.85,305.95,315.0,305.0,-0.0003
2017-04-03,315.87,306.54,316.69,305.94,0.032799999999999996
2017-04-04,314.89,306.44,316.64,306.34,-0.0031
2017-04-05,305.75,305.7,315.5,305.7,-0.028999999999999998
2017-04-06,313.925,306.355,315.605,306.255,0.026699999999999998
2017-04-07,305.65,305.65,313.32,305.65,-0.0264
2017-04-10,305.6,305.65,315.5,305.6,-0.0002
2017-04-11,310.385,306.245,316.145,306.245,0.015700000000000002
2017-04-12,306.41,305.77,315.67,305.17,-0.0128
2017-04-13,311.015,306.705,316.655,306.705,0.015
2017-04-14,305.6,305.6,315.0,305.6,-0.0174
2017-04-17,305.5,305.6,315.0,305.5,-0.0003
2017-04-18,305.5,305.5,315.5,305.5,0.0
2017-04-19,305.55,305.5,315.5,305.5,0.0002
2017-04-20,305.55,305.55,315.5,305.5,0.0
2017-04-21,305.55,305.55,315.0,305.5,0.0
2017-04-24,305.5,305.55,315.0,305.24,-0.0002
2017-04-25,305.5,305.5,315.0,305.5,0.0
2017-04-26,305.5,305.5,321.5,305.5,0.0
2017-04-27,305.3,305.5,315.19,305.3,-0.0007000000000000001
2017-04-28,309.895,309.955,319.845,309.895,0.0151
2017-05-01,305.3,305.3,320.1,305.25,-0.0148
2017-05-02,305.9,305.3,320.5,305.25,0.002
2017-05-03,318.165,306.685,322.145,306.035,0.0401
2017-05-04,305.2,305.25,321.5,305.2,-0.0407
2017-05-05,317.355,307.375,322.275,307.325,0.0398
2017-05-08,319.385,310.355,325.305,310.305,0.0064
2017-05-09,305.2,305.15,324.5,305.15,-0.0444
2017-05-10,305.15,305.2,320.1,305.15,-0.0002
2017-05-11,305.05,305.15,315.5,305.05,-0.0003
2017-05-12,305.05,305.05,315.5,305.0,0.0
2017-05-15,306.5,305.05,324.5,305.05,0.0048
2017-05-16,315.11,306.42,320.02,304.92,0.0281
2017-05-17,304.9,305.05,315.5,304.9,-0.032400000000000005
2017-05-18,314.875,315.375,324.685,305.085,0.0327
2017-05-19,304.95,304.9,315.19,304.9,-0.0315
2017-05-22,305.9,304.95,325.0,304.9,0.0031
2017-05-23,304.9,305.9,320.1,304.9,-0.0033
2017-05-24,304.9,304.9,325.1,304.85,0.0
2017-05-25,304.95,304.9,325.1,304.9,0.0002
2017-05-26,304.95,304.95,325.1,304.9,0.0
2017-05-29,304.9,304.95,325.1,304.9,-0.0002
2017-05-30,324.355,305.075,324.355,304.975,0.0638
2017-05-31,304.85,304.8,325.1,304.8,-0.0601
2017-06-01,304.88,318.18,325.0,304.8,0.0001
2017-06-02,304.9,304.88,324.18,304.88,0.0001
2017-06-05,304.98,304.88,325.1,304.75,0.0003
2017-06-06,305.0,304.98,315.0,304.88,0.0001
2017-06-07,305.05,305.0,324.18,304.88,0.0002
2017-06-08,305.05,305.05,324.18,304.88,0.0
2017-06-09,305.08,305.05,325.1,304.88,0.0001
2017-06-12,318.355,305.255,325.275,305.055,0.0435
2017-06-13,305.1,305.08,319.68,304.88,-0.0416
2017-06-14,324.37,305.29,325.29,305.24,0.0632
2017-06-15,323.37,305.37,325.29,305.29,-0.0031
2017-06-16,305.2,305.18,325.1,305.15,-0.0562
2017-06-19,324.355,305.375,325.275,305.355,0.06280000000000001
2017-06-20,305.28,305.2,324.68,305.18,-0.0588
2017-06-21,305.28,305.18,325.1,305.18,0.0
2017-06-22,324.37,305.47,324.37,305.37,0.0625
2017-06-23,305.3,324.68,324.68,305.25,-0.0588
2017-06-26,305.35,305.3,315.5,305.28,0.0002
2017-06-27,305.32,305.35,315.5,305.3,-0.0001
2017-06-28,305.3,305.32,315.5,305.3,-0.0001
2017-06-29,305.38,305.3,315.5,305.3,0.0003
2017-06-30,305.38,305.32,315.5,305.32,0.0
2017-07-03,315.25,305.07,315.25,305.07,0.0323
2017-07-04,305.45,315.5,330.5,305.35,-0.0311
2017-07-05,324.62,305.39,324.62,305.34,0.06280000000000001
2017-07-06,305.5,305.45,324.68,305.4,-0.058899999999999994
2017-07-07,324.445,305.765,324.945,305.715,0.062
2017-07-10,319.885,307.155,319.885,307.155,-0.0141
2017-07-11,324.605,305.425,324.605,305.375,0.0148
2017-07-12,305.5,324.68,324.68,305.48,-0.058899999999999994
2017-07-13,305.5,305.5,315.5,305.5,0.0
2017-07-14,305.48,305.5,324.68,305.45,-0.0001
2017-07-17,305.35,305.48,318.68,305.35,-0.0004
2017-07-18,305.4,305.35,318.68,305.35,0.0002
2017-07-19,324.62,305.34,324.62,305.27,0.0629
2017-07-20,320.37,305.52,320.37,305.49,-0.0131
2017-07-21,305.28,305.3,315.5,305.28,-0.0471
2017-07-24,319.725,305.395,325.615,305.395,0.0473
2017-07-25,320.37,305.47,320.37,305.44,0.002
2017-07-26,319.935,305.965,326.215,305.915,-0.0014000000000000002
2017-07-27,319.79,306.09,326.49,306.09,-0.0005
2017-07-28,305.18,305.22,325.5,305.18,-0.045700000000000005
2017-07-31,305.9,315.25,315.25,305.25,0.0024
2017-08-01,315.25,314.75,315.25,314.75,0.030600000000000002
2017-08-02,314.75,314.75,314.75,314.75,-0.0016
2017-08-03,314.75,314.75,314.75,305.8,0.0
2017-08-04,307.25,307.25,307.25,305.25,-0.023799999999999998
2017-08-07,307.25,307.25,307.25,305.8,0.0
2017-08-08,305.25,305.8,307.25,305.25,-0.006500000000000001
2017-08-09,314.75,307.25,314.75,305.25,0.0311
2017-08-10,315.25,305.8,315.25,305.25,0.0016
2017-08-11,314.75,314.25,315.25,305.25,-0.0016
2017-08-14,305.35,314.75,315.25,301.75,-0.029900000000000003
2017-08-15,305.25,314.25,314.75,305.25,-0.0003
2017-08-16,305.4,314.25,314.75,305.25,0.0005
2017-08-17,305.4,314.25,315.25,305.25,0.0
2017-08-18,305.45,314.25,315.25,305.25,0.0002
2017-08-21,305.95,305.8,314.75,305.25,0.0016
2017-08-22,306.0,305.25,315.25,305.25,0.0002
2017-08-23,305.25,305.8,314.75,305.25,-0.0025
2017-08-24,306.0,305.8,314.75,305.25,0.0025
2017-08-25,305.5,306.0,314.25,305.25,-0.0016
2017-08-28,306.05,314.75,314.75,305.25,0.0018
2017-08-29,305.25,305.8,314.75,305.25,-0.0026
2017-08-30,305.6,305.8,314.75,305.25,0.0011
2017-08-31,305.25,314.75,314.75,305.25,-0.0011
2017-09-01,305.25,305.25,305.25,305.25,0.0
2017-09-04,305.25,305.25,305.25,305.25,0.0
2017-09-05,305.25,305.8,325.25,305.25,0.0
2017-09-06,305.65,314.25,315.25,305.25,0.0013
2017-09-07,305.25,314.25,314.25,305.25,-0.0013
2017-09-08,306.2,314.25,325.25,305.6,0.0031
2017-09-11,305.75,305.8,325.25,305.75,-0.0015
2017-09-12,306.2,306.2,325.25,305.25,0.0015
2017-09-13,305.75,306.2,325.25,305.75,-0.0015
2017-09-14,306.25,314.25,314.75,306.2,0.0016
2017-09-15,325.25,314.25,325.25,305.25,0.062
2017-09-18,306.2,314.75,325.25,305.25,-0.058600000000000006
2017-09-19,305.65,306.2,325.25,305.25,-0.0018
2017-09-20,314.75,314.25,314.75,305.65,0.0298
2017-09-21,328.25,314.75,328.25,305.25,0.0429
2017-09-22,306.25,306.15,314.75,305.6,-0.067
2017-09-25,314.75,306.25,315.25,306.1,0.0278
2017-09-26,314.75,314.75,314.75,305.25,0.0
2017-09-27,305.25,314.75,314.75,305.25,-0.0302
2017-09-28,305.7,314.75,314.75,305.25,0.0015
2017-09-29,306.0,314.25,314.75,305.7,0.001
2017-10-02,306.0,306.0,306.0,306.0,0.0
2017-10-03,306.25,314.75,314.75,306.0,0.0008
2017-10-04,305.45,314.75,315.25,305.45,-0.0026
2017-10-05,305.4,305.95,314.75,305.4,-0.0002
2017-10-06,314.75,314.25,314.75,305.9,0.030600000000000002
2017-10-09,305.95,305.95,315.25,305.9,-0.027999999999999997
2017-10-10,314.75,305.95,325.25,305.85,0.0288
2017-10-11,305.3,315.25,315.25,305.3,-0.03
2017-10-12,305.8,314.75,315.25,305.8,0.0016
2017-10-13,305.4,315.25,325.25,305.4,-0.0013
2017-10-16,305.75,314.75,315.25,305.75,0.0011
2017-10-17,305.75,315.25,315.25,305.75,0.0
2017-10-18,305.35,315.25,315.25,305.3,-0.0013
2017-10-19,314.75,315.25,315.25,314.75,0.0308
2017-10-20,305.4,314.75,315.25,305.35,-0.0297
2017-10-23,305.4,314.75,315.25,305.4,0.0
2017-10-24,305.45,305.95,315.25,305.45,0.0002
2017-10-25,315.25,305.9,315.25,305.9,0.0321
2017-10-26,305.5,315.25,325.25,305.5,-0.030899999999999997
2017-10-27,305.5,315.25,315.25,305.5,0.0
2017-10-30,305.55,314.75,325.25,305.55,0.0002
2017-10-31,306.05,315.25,315.25,306.05,0.0016
2017-11-01,305.6,315.25,315.25,305.6,-0.0015
2017-11-02,305.6,315.25,315.25,305.6,0.0
2017-11-03,305.65,314.75,315.25,305.6,0.0002
2017-11-06,305.65,306.05,314.75,305.65,0.0
2017-11-07,305.65,314.75,315.25,305.65,0.0
2017-11-08,305.7,305.25,315.25,305.25,0.0002
2017-11-09,305.7,315.25,315.25,305.7,0.0
2017-11-10,314.75,315.25,315.25,306.05,0.0296
2017-11-13,305.75,314.75,315.25,305.7,-0.0286
2017-11-14,305.75,315.25,315.25,305.75,0.0
2017-11-15,305.75,315.25,315.25,305.75,0.0
2017-11-16,306.25,314.75,315.25,306.05,0.0016
2017-11-17,305.7,314.75,315.25,305.7,-0.0018
2017-11-20,306.2,306.25,314.75,306.1,0.0016
2017-11-21,305.65,306.25,306.25,305.65,-0.0018
2017-11-22,306.25,314.75,314.75,306.25,0.002
2017-11-23,306.25,314.75,314.75,306.25,0.0
2017-11-24,306.25,306.25,306.25,306.25,0.0
2017-11-27,305.55,306.25,314.75,305.55,-0.0023
2017-11-28,305.55,306.25,306.25,305.55,0.0
2017-11-29,305.5,314.75,315.25,305.5,-0.0002
2017-11-30,305.75,315.25,320.25,305.5,0.0008
2017-12-01,305.75,305.75,305.75,305.75,0.0
2017-12-04,306.75,314.75,315.25,305.5,0.0033
2017-12-05,306.6,314.75,314.75,305.75,-0.0005
2017-12-06,306.25,314.75,314.75,305.75,-0.0011
2017-12-07,306.7,314.75,314.75,306.6,0.0015
2017-12-08,306.65,314.75,314.75,305.75,-0.0002
2017-12-11,314.75,314.75,314.75,305.75,0.0264
2017-12-12,314.75,314.75,314.75,305.75,0.0
2017-12-13,307.55,315.75,315.75,307.25,-0.0229
2017-12-14,306.25,314.75,314.75,306.25,-0.0042
2017-12-15,314.75,314.75,314.75,306.25,0.0278
2017-12-18,306.5,314.75,314.75,306.2,-0.0262
2017-12-19,306.6,314.75,315.25,306.6,0.0003
2017-12-20,306.6,306.6,306.6,306.6,0.0
2017-12-21,306.25,306.6,314.75,306.25,-0.0011
2017-12-22,306.25,314.75,314.75,306.25,0.0
2017-12-25,306.25,306.25,306.25,306.25,0.0
2017-12-26,306.25,306.25,306.25,306.25,0.0
2017-12-27,306.65,314.75,314.75,306.25,0.0013
2017-12-28,306.6,314.75,314.75,306.6,-0.0002
2017-12-29,306.6,306.65,306.65,306.6,0.0
2018-01-01,306.6,306.6,306.6,306.6,0.0
2018-01-02,305.75,314.75,314.75,305.6,-0.0028000000000000004
2018-01-03,305.7,314.75,315.25,305.7,-0.0002
2018-01-04,305.7,305.75,315.25,305.7,0.0
2018-01-05,305.7,314.75,315.25,305.7,0.0
2018-01-08,305.65,314.75,315.25,305.65,-0.0002
2018-01-09,305.65,315.25,315.25,305.65,0.0
2018-01-10,315.25,314.75,315.25,305.6,0.031400000000000004
2018-01-11,305.55,306.6,306.6,305.55,-0.0308
2018-01-12,305.55,314.75,315.25,305.55,0.0
2018-01-15,305.55,314.75,315.25,305.55,0.0
2018-01-16,305.5,306.05,315.25,305.5,-0.0002
2018-01-17,305.5,315.25,315.25,305.5,0.0
2018-01-18,305.45,315.25,315.25,305.25,-0.0002
2018-01-19,305.45,306.0,306.0,305.45,0.0
2018-01-22,305.4,315.25,315.25,305.4,-0.0002
2018-01-23,305.4,306.0,306.0,305.4,0.0
2018-01-24,305.35,315.25,315.25,305.35,-0.0002
2018-01-25,305.4,315.25,315.25,305.4,0.0002
2018-01-26,315.25,315.25,315.25,314.75,0.0323
2018-01-29,305.45,306.05,315.25,305.4,-0.0311
2018-01-30,305.45,306.0,306.0,305.45,0.0
2018-01-31,305.45,305.95,315.25,305.45,0.0
2018-02-01,315.25,314.75,315.25,305.5,0.0321
2018-02-02,305.5,306.0,307.05,305.5,-0.030899999999999997
2018-02-05,305.55,314.75,314.75,305.55,0.0002
2018-02-06,305.55,306.0,314.75,305.55,0.0
2018-02-07,305.6,314.75,314.75,305.45,0.0002
2018-02-08,306.1,314.75,314.75,305.55,0.0016
2018-02-09,305.6,314.75,315.0,305.6,-0.0016
2018-02-12,306.1,314.75,314.75,305.25,0.0016
2018-02-13,305.65,314.75,314.75,305.65,-0.0015
2018-02-14,305.65,314.75,314.75,305.25,0.0
2018-02-15,305.7,306.0,314.75,305.7,0.0002
2018-02-16,305.7,314.75,314.75,305.7,0.0
2018-02-19,305.75,314.75,314.75,305.7,0.0002
2018-02-20,305.75,314.75,314.75,305.75,0.0
2018-02-21,306.25,306.25,306.4,305.75,0.0016
2018-02-22,305.75,314.75,315.25,305.75,-0.0016
2018-02-23,305.7,315.25,315.25,305.7,-0.0002
2018-02-26,314.75,314.75,314.75,305.7,0.0296
2018-02-27,305.65,315.25,315.25,305.65,-0.028900000000000002
2018-02-28,305.65,306.2,306.2,305.65,0.0
2018-03-01,305.6,314.75,315.25,305.15,-0.0002
2018-03-02,305.6,306.15,315.25,305.6,0.0
2018-03-05,315.25,315.0,315.25,305.45,0.0316
2018-03-06,306.1,306.0,320.25,306.0,-0.028999999999999998
2018-03-07,305.55,315.25,315.25,305.55,-0.0018
2018-03-08,306.1,306.1,314.75,305.55,0.0018
2018-03-09,305.55,306.1,315.25,305.55,-0.0018
2018-03-12,315.05,315.0,315.05,305.5,0.0311
2018-03-13,315.05,315.25,315.25,306.0,0.0
2018-03-14,314.75,314.75,315.25,305.5,-0.001
2018-03-15,306.0,314.75,314.75,305.45,-0.0278
2018-03-16,306.05,314.75,315.05,305.5,0.0002
2018-03-19,306.0,315.05,315.05,305.5,-0.0002
2018-03-20,305.45,314.75,314.75,305.45,-0.0018
2018-03-21,306.0,306.1,306.1,306.0,0.0018
2018-03-22,314.75,314.75,314.75,306.0,0.0286
2018-03-23,305.45,306.0,315.0,305.45,-0.029500000000000002
2018-03-26,305.4,314.75,315.25,305.4,-0.0002
2018-03-27,305.4,306.1,315.25,305.4,0.0
2018-03-28,305.4,306.1,314.75,305.4,0.0
2018-03-29,305.4,315.05,315.05,305.4,0.0
2018-03-30,305.4,305.4,305.4,305.4,0.0
2018-04-02,305.4,305.4,305.4,305.4,0.0
2018-04-03,305.4,315.05,315.25,305.4,0.0
2018-04-04,305.35,314.75,314.75,305.35,-0.0002
2018-04-05,305.35,314.75,315.25,305.35,0.0
2018-04-06,305.35,314.75,314.75,305.35,0.0
2018-04-09,305.35,305.85,315.25,305.35,0.0
2018-04-10,305.35,314.75,314.75,305.35,0.0
2018-04-11,305.3,314.75,314.75,305.3,-0.0002
2018-04-12,305.3,315.25,315.25,305.3,0.0
2018-04-13,305.3,314.75,315.0,305.3,0.0
2018-04-16,305.35,314.75,314.75,305.3,0.0002
2018-04-17,305.35,305.85,315.25,305.35,0.0
2018-04-18,305.35,305.85,314.75,305.35,0.0
2018-04-19,305.35,314.75,314.75,305.35,0.0
2018-04-20,305.35,314.75,314.75,305.35,0.0
2018-04-23,305.85,305.85,305.85,305.85,0.0016
2018-04-24,305.4,305.9,315.0,305.35,-0.0015
2018-04-25,305.4,314.75,314.75,305.4,0.0
2018-04-26,305.4,314.75,314.75,305.4,0.0
2018-04-27,305.4,314.75,314.75,305.4,0.0
2018-04-30,305.45,314.75,314.75,305.45,0.0002
2018-05-01,305.45,305.45,305.45,305.45,0.0
2018-05-02,305.45,305.85,314.75,305.45,0.0
2018-05-03,305.45,314.75,314.75,305.45,0.0
2018-05-04,305.45,314.75,314.75,305.45,0.0
2018-05-07,305.5,314.75,314.75,305.45,0.0002
2018-05-08,305.5,314.75,315.25,305.5,0.0
2018-05-09,305.5,315.25,315.25,305.45,0.0
2018-05-10,305.5,314.75,314.75,305.5,0.0
2018-05-11,306.0,314.75,314.75,305.85,0.0016
2018-05-14,305.55,314.75,314.75,305.5,-0.0015
2018-05-15,305.55,314.25,314.75,305.55,0.0
2018-05-16,305.6,314.75,314.75,305.6,0.0002
2018-05-17,314.25,314.75,314.75,306.05,0.028300000000000002
2018-05-18,305.6,314.75,315.25,305.55,-0.0275
2018-05-21,305.6,314.75,314.75,305.6,0.0
2018-05-22,305.6,314.75,315.25,305.6,0.0
2018-05-23,305.65,315.25,315.25,305.6,0.0002
2018-05-24,315.25,315.25,315.25,305.95,0.031400000000000004
2018-05-25,305.65,314.75,314.75,305.65,-0.0305
2018-05-28,305.65,305.95,315.25,305.65,0.0
2018-05-29,305.65,305.65,305.65,305.65,0.0
2018-05-30,314.75,314.75,314.75,306.15,0.0298
2018-05-31,305.95,314.75,314.75,305.95,-0.027999999999999997
2018-06-01,305.75,306.2,315.25,305.75,-0.0007000000000000001
2018-06-04,305.75,314.75,314.75,305.7,0.0
2018-06-05,305.75,315.25,315.25,305.75,0.0
2018-06-06,305.95,314.75,314.75,305.7,0.0007000000000000001
2018-06-07,306.2,314.75,314.75,305.75,0.0008
2018-06-08,305.7,306.2,315.25,305.7,-0.0016
2018-06-11,305.95,314.75,315.25,305.75,0.0008
2018-06-12,315.25,314.75,315.25,314.75,0.0304
2018-06-13,306.2,305.95,306.2,305.95,-0.0287
2018-06-14,315.25,314.75,315.25,305.7,0.0296
2018-06-15,315.25,315.25,315.25,315.25,0.0
2018-06-18,315.25,315.25,315.25,315.25,0.0
2018-06-19,305.95,314.75,314.75,305.95,-0.029500000000000002
2018-06-20,314.75,305.95,314.75,305.95,0.0288
2018-06-21,314.75,305.95,315.25,305.95,0.0
2018-06-22,314.75,305.95,314.75,305.95,0.0
2018-06-25,314.75,314.75,314.75,305.95,0.0
2018-06-26,305.55,305.95,315.25,305.55,-0.0292
2018-06-27,305.75,305.95,314.75,305.55,0.0007000000000000001
2018-06-28,305.5,305.95,314.75,305.5,-0.0008
2018-06-29,305.5,305.95,314.75,305.5,0.0
2018-07-02,305.5,314.75,315.25,305.5,0.0
2018-07-03,305.45,314.75,314.75,305.45,-0.0002
2018-07-04,305.45,315.25,315.25,305.45,0.0
2018-07-05,305.45,314.75,314.75,305.45,0.0
2018-07-06,314.75,314.75,314.75,314.75,0.0304
2018-07-09,305.95,314.75,314.75,305.25,-0.027999999999999997
2018-07-10,305.45,314.75,314.75,305.45,-0.0016
2018-07-11,306.0,305.75,306.0,305.75,0.0018
2018-07-12,305.2,305.2,306.25,305.2,-0.0026
2018-07-13,305.28,305.2,306.3,305.2,0.0003
2018-07-16,305.28,306.2,315.0,305.28,0.0
2018-07-17,305.28,305.28,315.0,305.28,0.0
2018-07-18,305.28,305.28,315.0,305.28,0.0
2018-07-19,305.32,305.8,315.0,305.28,0.0001
2018-07-20,305.35,305.32,315.0,305.32,0.0001
2018-07-23,305.3,305.35,315.0,305.3,-0.0002
2018-07-24,314.75,305.05,314.75,305.05,0.031
2018-07-25,305.38,305.3,315.0,305.3,-0.0298
2018-07-26,305.38,305.38,315.0,305.38,0.0
2018-07-27,305.38,305.38,315.0,305.0,0.0
2018-07-30,305.38,305.38,315.0,305.0,0.0
2018-07-31,305.38,305.38,315.0,305.0,0.0
2018-08-01,305.32,305.38,315.0,305.32,-0.0002
2018-08-02,305.45,305.32,315.0,305.32,0.0004
2018-08-03,305.42,305.45,315.0,305.4,-0.0001
2018-08-06,305.45,305.42,315.0,305.42,0.0001
2018-08-07,305.5,305.45,315.0,305.45,0.0002
2018-08-08,305.5,305.5,315.5,305.5,0.0
2018-08-09,305.48,305.5,315.0,305.48,-0.0001
2018-08-10,305.5,305.48,315.0,305.0,0.0001
2018-08-13,305.45,305.5,315.0,305.0,-0.0002
2018-08-14,305.55,305.45,315.0,305.45,0.0003
2018-08-15,305.5,305.55,315.0,305.0,-0.0002
2018-08-16,305.52,305.5,315.0,305.0,0.0001
2018-08-17,305.6,305.52,315.0,305.48,0.0003
2018-08-20,305.6,305.6,315.0,305.0,0.0
2018-08-21,305.6,305.6,305.6,305.48,0.0
2018-08-22,305.6,305.48,305.6,305.48,0.0
2018-08-23,305.6,305.6,315.0,305.0,0.0
2018-08-24,305.6,305.6,315.0,305.6,0.0
2018-08-27,305.58,305.6,306.55,305.55,-0.0001
2018-08-28,305.6,305.65,306.55,305.58,0.0001
2018-08-29,305.65,305.6,306.65,305.0,0.0002
2018-08-30,305.65,305.65,306.55,305.58,0.0
2018-08-31,305.65,305.65,306.65,305.65,0.0
2018-09-03,305.65,305.65,315.0,305.65,0.0
2018-09-04,305.65,305.65,315.0,305.6,0.0
2018-09-05,305.7,305.65,315.0,305.6,0.0002
2018-09-06,305.68,305.7,306.65,305.65,-0.0001
2018-09-07,305.68,305.68,315.0,305.0,0.0
2018-09-10,305.7,305.68,306.0,305.65,0.0001
2018-09-11,304.72,305.7,315.0,304.7,-0.0032
2018-09-12,304.7,304.72,306.75,304.7,-0.0001
2018-09-13,305.7,304.7,315.0,304.7,0.0033
2018-09-14,305.72,304.72,315.0,304.72,0.0001
2018-09-17,305.7,304.72,306.8,304.72,-0.0001
2018-09-18,305.75,306.2,315.0,305.0,0.0002
2018-09-19,305.78,305.75,315.0,305.7,0.0001
2018-09-20,305.78,305.78,306.8,305.75,0.0
2018-09-21,305.78,305.78,306.8,305.0,0.0
2018-09-24,305.78,305.78,306.8,305.78,0.0
2018-09-25,305.8,305.78,306.35,305.75,0.0001
2018-09-26,305.8,305.8,315.0,305.0,0.0
2018-09-27,305.8,305.8,315.0,305.8,0.0
2018-09-28,306.85,305.8,306.85,305.0,0.0034000000000000002
2018-10-01,305.8,306.0,306.85,305.8,-0.0034000000000000002
2018-10-02,305.8,305.8,306.85,305.8,0.0
2018-10-03,305.88,305.8,315.0,305.0,0.0003
2018-10-04,305.9,305.88,306.85,305.0,0.0001
2018-10-05,305.85,305.9,306.85,305.0,-0.0002
2018-10-08,305.9,305.85,306.0,305.0,0.0002
2018-10-09,305.9,305.9,315.0,305.9,0.0
2018-10-10,304.95,305.9,315.0,304.95,-0.0031
2018-10-11,304.9,304.95,306.95,304.9,-0.0002
2018-10-12,304.9,304.9,315.0,304.9,0.0
2018-10-15,304.9,304.9,315.0,304.9,0.0
2018-10-16,306.0,304.9,315.0,304.9,0.0036
2018-10-17,305.95,306.0,315.0,305.95,-0.0002
2018-10-18,305.95,305.95,307.0,305.95,0.0
2018-10-19,305.98,305.95,315.0,305.0,0.0001
2018-10-22,305.98,305.98,307.0,305.98,0.0
2018-10-23,306.0,305.98,307.0,305.98,0.0001
